Suite,Paradigm,InstanceName,AbilityTested,GoalVisibleAtChoicePoint,RequiresOP?,LavaPresence,PlatformPresence,RampPresence,TimeUnderOcclusion,OccluderColour,RightLeftPosition,RowPosition,ColumnPosition,NumOtherPositionsAvailable,GoalSize,TransparentWallPresence,LightsOutPresence,GoodGoalBounce?,ForcedChoice?,DistanceToGoalManhattan,OccluderPresence,OccluderRedness,OccluderGreenness,OccluderBlueness,Agent1,Agent2,Agent3,Agent4,Agent5,Agent6,Agent7,Agent8,Agent9,Agent10,Agent11,Agent12,Agent13,Agent14,Agent15,Agent16,Agent17,Agent18,Agent19,Agent20,Agent21,Agent22,Agent23,Agent24,Agent25,Agent26,Agent27,Agent28,Agent29,Agent30
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G2.5FarLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Outer,0,2.5,0,0,0,1,24,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G2.5FarLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Far,Outer,0,2.5,0,0,0,1,56,0,0.0,0.0,255.0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G2.5FarRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Outer,0,2.5,0,0,0,1,24,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G2.5FarRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Far,Outer,0,2.5,0,0,0,1,56,0,0.0,0.0,255.0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G2CloseLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Inner,0,2.0,0,0,0,1,16,0,0.0,0.0,255.0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G2CloseLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Far,Inner,0,2.0,0,0,0,1,48,0,0.0,0.0,255.0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G2CloseRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Inner,0,2.0,0,0,0,1,16,0,0.0,0.0,255.0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G2CloseRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Far,Inner,0,2.0,0,0,0,1,48,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G2FarLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Outer,0,2.0,0,0,0,1,24,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G2FarLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Far,Outer,0,2.0,0,0,0,1,56,0,0.0,0.0,255.0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G2FarRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Outer,0,2.0,0,0,0,1,24,0,0.0,0.0,255.0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G2FarRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Far,Outer,0,2.0,0,0,0,1,56,0,0.0,0.0,255.0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G3.5CloseLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Inner,0,3.5,0,0,0,1,16,0,0.0,0.0,255.0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G3.5CloseLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Far,Inner,0,3.5,0,0,0,1,48,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G3.5CloseRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Inner,0,3.5,0,0,0,1,16,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G3.5CloseRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Far,Inner,0,3.5,0,0,0,1,48,0,0.0,0.0,255.0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G3.5FarLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Outer,0,3.5,0,0,0,1,24,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G3.5FarLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Far,Outer,0,3.5,0,0,0,1,56,0,0.0,0.0,255.0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G3.5FarRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Outer,0,3.5,0,0,0,1,24,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G3.5FarRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Far,Outer,0,3.5,0,0,0,1,56,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G3CloseLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Inner,0,3.0,0,0,0,1,16,0,0.0,0.0,255.0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G3CloseLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Far,Inner,0,3.0,0,0,0,1,48,0,0.0,0.0,255.0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G3CloseRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Inner,0,3.0,0,0,0,1,16,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G3CloseRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Far,Inner,0,3.0,0,0,0,1,48,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G3FarLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Outer,0,3.0,0,0,0,1,24,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G3FarLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Far,Outer,0,3.0,0,0,0,1,56,0,0.0,0.0,255.0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G3FarRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Outer,0,3.0,0,0,0,1,24,0,0.0,0.0,255.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G3FarRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Far,Outer,0,3.0,0,0,0,1,56,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G4CloseLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Inner,0,4.0,0,0,0,1,16,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G4CloseLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Far,Inner,0,4.0,0,0,0,1,48,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G4CloseRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Inner,0,4.0,0,0,0,1,16,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G4CloseRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Far,Inner,0,4.0,0,0,0,1,48,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G4FarLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Outer,0,4.0,0,0,0,1,24,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G4FarLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Far,Outer,0,4.0,0,0,0,1,56,0,0.0,0.0,255.0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G4FarRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Outer,0,4.0,0,0,0,1,24,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseFar-G4FarRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Far,Outer,0,4.0,0,0,0,1,56,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G2.5CloseLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Inner,0,2.5,0,0,0,1,16,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G2.5CloseLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Mid,Inner,0,2.5,0,0,0,1,32,0,0.0,0.0,255.0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G2.5CloseRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Inner,0,2.5,0,0,0,1,16,0,0.0,0.0,255.0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G2.5CloseRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Mid,Inner,0,2.5,0,0,0,1,32,0,0.0,0.0,255.0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G2.5FarLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Outer,0,2.5,0,0,0,1,24,0,0.0,0.0,255.0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G2.5FarLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Mid,Outer,0,2.5,0,0,0,1,40,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G2.5FarRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Outer,0,2.5,0,0,0,1,24,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G2.5FarRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Mid,Outer,0,2.5,0,0,0,1,40,0,0.0,0.0,255.0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G2CloseLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Inner,0,2.0,0,0,0,1,16,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G2CloseLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Mid,Inner,0,2.0,0,0,0,1,32,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G2CloseRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Inner,0,2.0,0,0,0,1,16,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G2CloseRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Mid,Inner,0,2.0,0,0,0,1,32,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G2FarLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Outer,0,2.0,0,0,0,1,24,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G2FarLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Mid,Outer,0,2.0,0,0,0,1,40,0,0.0,0.0,255.0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G2FarRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Outer,0,2.0,0,0,0,1,24,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G2FarRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Mid,Outer,0,2.0,0,0,0,1,40,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G3.5CloseLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Inner,0,3.5,0,0,0,1,16,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G3.5CloseLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Mid,Inner,0,3.5,0,0,0,1,32,0,0.0,0.0,255.0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G3.5CloseRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Inner,0,3.5,0,0,0,1,16,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G3.5CloseRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Mid,Inner,0,3.5,0,0,0,1,32,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G3.5FarLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Outer,0,3.5,0,0,0,1,24,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G3.5FarLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Mid,Outer,0,3.5,0,0,0,1,40,0,0.0,0.0,255.0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G3.5FarRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Outer,0,3.5,0,0,0,1,24,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G3.5FarRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Mid,Outer,0,3.5,0,0,0,1,40,0,0.0,0.0,255.0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G3CloseLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Inner,0,3.0,0,0,0,1,16,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G3CloseLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Mid,Inner,0,3.0,0,0,0,1,32,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G3CloseRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Inner,0,3.0,0,0,0,1,16,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G3CloseRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Mid,Inner,0,3.0,0,0,0,1,32,0,0.0,0.0,255.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G3FarLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Outer,0,3.0,0,0,0,1,24,0,0.0,0.0,255.0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G3FarLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Mid,Outer,0,3.0,0,0,0,1,40,0,0.0,0.0,255.0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G3FarRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Outer,0,3.0,0,0,0,1,24,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G3FarRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Mid,Outer,0,3.0,0,0,0,1,40,0,0.0,0.0,255.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G4CloseLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Inner,0,4.0,0,0,0,1,16,0,0.0,0.0,255.0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G4CloseLeftFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Mid,Inner,0,4.0,0,0,0,1,32,0,0.0,0.0,255.0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G4CloseRightClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Close,Inner,0,4.0,0,0,0,1,16,0,0.0,0.0,255.0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G4CloseRightFar-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,1,Mid,Inner,0,4.0,0,0,0,1,32,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
RoomPractice,8Cup,OP-RP-Allo-PCTB-8CupGridCloseMid-G4FarLeftClose-NA-0-NA.yml,GridLikeTasks,1,0,0,1,1,0,Blue,-1,Close,Outer,0,4.0,0,0,0,1,24,0,0.0,0.0,255.0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0
